siteid	size	segmentid	n	k	a	cost	maxdate	mindate	days
766795	300x250	1183	103807	8	0	59.23	2011-12-11	2011-03-16	270
787240	300x250	1183	42922	27	2	59.23	2011-12-11	2011-07-13	151
775721	160x600	1183	136094	66	0	59.25	2011-12-11	2011-03-01	285
802010	160x600	1183	201929	60	0	59.26	2011-10-24	2011-07-13	103
743195	180x150	1183	78406	62	0	59.35	2011-12-10	2011-04-11	243
800554	300x250	1183	126170	404	1	59.46	2011-09-21	2011-07-13	70
784748	160x600	1236	81349	36	0	59.65	2011-09-26	2011-03-10	200
752067	300x250	1183	121486	20	1	59.67	2011-12-11	2011-07-13	151
792750	728x90	1183	509287	282	1	59.68	2011-12-11	2011-03-09	277
795851	160x600	1183	154723	29	1	59.73	2011-12-11	2011-03-01	285
715292	160x600	1	83585	67	0	59.76	2011-12-10	2011-04-02	252
751773	160x600	1183	536232	115	1	59.88	2011-09-26	2011-03-01	209
789580	300x250	1183	158771	19	3	59.94	2011-10-06	2011-07-13	85
779405	300x250	1183	116770	29	0	60.00	2011-09-03	2011-07-13	52
775733	728x90	1183	116960	38	0	60.36	2011-12-11	2011-03-01	285
774539	160x600	1183	53823	15	0	60.43	2011-12-11	2011-03-15	271
750212	300x250	1183	95682	11	0	60.44	2011-12-10	2011-03-02	283
799264	160x600	87	62321	17	1	60.84	2011-11-04	2011-03-04	245
754529	300x250	1148	142713	32	0	60.86	2011-07-19	2011-03-01	140
755097	300x250	1183	447572	17	0	60.90	2011-12-11	2011-05-16	209
792386	160x600	1183	33518	14	1	61.06	2011-08-23	2011-07-13	41
780857	728x90	65	78871	74	0	61.11	2011-12-11	2011-07-14	150
789064	728x90	83	1245917	63	0	61.21	2011-08-31	2011-03-01	183
796555	300x250	1183	295306	53	0	61.40	2011-12-11	2011-03-26	260
789849	728x90	1183	266323	85	1	61.41	2011-12-11	2011-03-01	285
743812	300x250	81	28619	73	1	61.42	2011-06-06	2011-03-01	97
776810	728x90	66	113377	20	0	61.47	2011-09-11	2011-03-09	186
741243	160x600	1183	233445	40	0	61.68	2011-09-27	2011-03-01	210
792611	728x90	1183	101074	34	0	61.70	2011-07-28	2011-03-29	121
779019	468x60	1183	153480	8	0	61.73	2011-12-11	2011-03-03	283
802092	160x600	69	920157	499	3	61.93	2011-10-25	2011-05-11	167
693908	160x600	1183	681023	81	1	62.26	2011-12-11	2011-03-01	285
778220	300x250	87	83444	22	0	62.27	2011-12-11	2011-03-18	268
782748	300x250	1183	172572	21	0	62.27	2011-06-16	2011-03-01	107
730521	728x90	1	36100	5	0	62.40	2011-12-11	2011-03-09	277
800282	160x600	1183	127875	2	0	62.40	2011-09-16	2011-03-16	184
781413	160x600	1183	101701	14	1	62.45	2011-12-09	2011-03-03	281
789059	160x600	78	237278	122	3	62.46	2011-09-01	2011-03-01	184
774335	300x250	87	89295	17	2	62.51	2011-12-11	2011-03-19	267
753281	300x250	66	104184	12	1	62.54	2011-12-11	2011-03-09	277
800280	160x600	1183	165496	6	0	62.59	2011-09-16	2011-03-16	184
743215	300x250	78	16808	94	0	62.63	2011-04-08	2011-03-09	30
778414	728x90	1183	179405	39	0	62.69	2011-09-19	2011-03-09	194
726185	728x90	1183	609110	23	0	62.73	2011-12-10	2011-03-01	284
787693	300x250	67	581896	108	0	62.75	2011-12-11	2011-05-18	207
757428	300x250	1183	63007	27	0	63.01	2011-12-11	2011-07-13	151
803256	160x600	1235	82181	162	10	63.02	2011-12-11	2011-07-13	151
757249	300x250	83	58512	60	0	63.04	2011-12-11	2011-07-13	151
807607	728x90	1183	135923	222	12	63.11	2011-11-05	2011-07-13	115
768117	300x250	1183	844713	213	0	63.28	2011-12-09	2011-03-01	283
796331	728x90	87	89369	73	4	63.31	2011-12-11	2011-03-01	285
708752	728x90	1183	1237896	52	1	63.36	2011-12-07	2011-03-01	281
798530	300x250	1183	141186	13	0	63.45	2011-12-11	2011-07-13	151
799553	468x60	85	1328013	115	0	63.58	2011-12-10	2011-04-24	230
765068	728x90	1183	81838	44	0	63.76	2011-12-11	2011-03-12	274
804183	728x90	87	43512	120	1	63.89	2011-12-11	2011-07-13	151
775472	728x90	1183	112723	23	1	63.96	2011-12-11	2011-03-10	276
763080	234x60	65	534332	166	0	63.98	2011-12-11	2011-04-21	234
767886	728x90	1183	214266	16	0	64.04	2011-12-09	2011-03-01	283
783163	300x250	1183	51305	16	1	64.07	2011-12-11	2011-03-25	261
804243	300x250	1183	92321	20	0	64.07	2011-08-24	2011-07-14	41
796487	728x90	1235	91354	11	0	64.10	2011-08-09	2011-04-11	120
785442	120x600	1183	163988	17	0	64.32	2011-12-07	2011-03-01	281
795727	728x90	1183	104454	35	0	64.35	2011-12-11	2011-03-03	283
792700	728x90	1183	172747	103	0	64.40	2011-09-14	2011-03-01	197
770043	300x250	87	103975	4	0	64.52	2011-09-06	2011-03-03	187
775081	728x90	1183	109160	60	3	64.61	2011-12-11	2011-03-01	285
783660	728x90	1183	103338	10	1	64.65	2011-12-06	2011-04-12	238
784328	728x90	1183	117667	30	0	64.78	2011-12-11	2011-03-10	276
795923	160x600	1183	89292	22	0	64.82	2011-12-11	2011-07-13	151
782721	728x90	1183	152747	47	0	64.86	2011-08-16	2011-03-09	160
778573	728x90	1183	78136	90	2	64.88	2011-12-11	2011-05-29	196
789111	728x90	78	102282	22	0	64.88	2011-08-28	2011-07-13	46
756036	728x90	87	144453	62	3	64.91	2011-12-11	2011-03-02	284
797947	300x250	1183	164300	69	0	64.93	2011-12-11	2011-03-09	277
755099	728x90	1	94471	79	0	64.98	2011-12-11	2011-03-09	277
790623	728x90	1183	70028	33	1	65.05	2011-10-18	2011-05-23	148
796073	300x250	1183	69837	31	1	65.07	2011-12-11	2011-03-09	277
807784	728x90	1183	124280	84	0	65.16	2011-09-08	2011-07-01	69
793824	160x600	1183	326234	70	0	65.24	2011-12-08	2011-07-14	147
799076	728x90	1183	139109	20	0	65.26	2011-12-11	2011-03-04	282
805894	160x600	87	150533	375	1	65.30	2011-08-25	2011-07-13	43
784040	160x600	87	89525	14	0	65.36	2011-12-11	2011-03-01	285
797195	300x250	1183	241783	234	0	65.50	2011-12-11	2011-03-07	279
789649	728x90	1183	321390	328	4	65.59	2011-08-19	2011-07-13	37
763080	234x60	66	534421	147	0	65.60	2011-12-11	2011-04-21	234
785628	728x90	87	150561	41	0	65.78	2011-12-11	2011-03-01	285
735302	728x90	1	121360	21	0	65.94	2011-12-11	2011-03-09	277
749464	300x250	1183	181619	39	0	66.12	2011-12-07	2011-03-01	281
772259	160x600	1183	48723	22	0	66.28	2011-07-03	2011-03-09	116
808307	300x250	1183	147526	47	1	66.37	2011-09-27	2011-07-13	76
776083	728x90	87	167769	88	3	66.48	2011-12-11	2011-03-09	277
748042	728x90	1233	196337	45	2	66.51	2011-12-09	2011-05-18	205
796969	300x250	1183	37380	22	1	66.54	2011-12-11	2011-07-13	151
765393	300x250	1183	252668	43	0	66.59	2011-12-11	2011-03-01	285
708688	180x150	78	1852807	24	0	66.59	2011-11-20	2011-03-02	263
762292	160x600	87	103933	34	0	66.72	2011-09-27	2011-03-01	210
791963	160x600	1183	148225	46	0	66.83	2011-12-11	2011-03-01	285
775488	160x600	1183	127802	45	0	66.85	2011-06-04	2011-03-01	95
770045	160x600	87	87607	5	0	66.93	2011-09-27	2011-03-01	210
790650	160x600	1183	126736	90	3	67.03	2011-11-07	2011-03-01	251
773799	160x600	1183	122484	17	0	67.16	2011-12-09	2011-03-01	283
768029	728x90	1183	179880	16	1	67.38	2011-12-11	2011-03-01	285
784080	300x250	1183	282355	50	0	67.43	2011-11-10	2011-03-01	254
794345	728x90	1183	126221	40	0	67.46	2011-10-01	2011-03-10	205
800284	300x250	1183	161337	100	0	67.68	2011-09-16	2011-03-16	184
707216	728x90	1	207099	51	0	67.76	2011-08-08	2011-03-01	160
797926	300x250	1183	58261	14	0	67.99	2011-12-11	2011-07-13	151
781158	300x250	1236	50136	293	35	68.00	2011-11-29	2011-03-25	249
787286	728x90	1183	195951	61	0	68.08	2011-12-11	2011-03-09	277
793898	160x600	1183	139061	98	4	68.09	2011-12-11	2011-03-20	266
786845	728x90	1183	242994	74	0	68.13	2011-10-10	2011-03-01	223
787697	300x250	67	321751	25	0	68.18	2011-12-11	2011-05-18	207
773097	728x90	1183	159112	88	0	68.39	2011-12-11	2011-03-04	282
754568	300x250	1183	372608	65	0	68.47	2011-08-08	2011-03-01	160
775633	728x90	1183	92860	350	0	68.55	2011-12-10	2011-03-09	276
778184	160x600	1183	148457	12	0	68.62	2011-08-05	2011-03-01	157
714055	728x90	1235	339587	14	0	68.65	2011-11-07	2011-07-19	111
777718	160x600	87	136215	16	0	68.71	2011-12-11	2011-03-01	285
797371	160x600	1183	309375	121	1	68.84	2011-12-11	2011-03-09	277
781177	300x250	1183	108604	16	0	68.89	2011-12-11	2011-03-29	257
708650	728x90	1	132331	20	0	68.98	2011-12-11	2011-03-01	285
796035	300x250	1183	104533	6	0	69.03	2011-12-11	2011-03-09	277
777683	728x90	1183	195684	32	0	69.06	2011-12-11	2011-05-16	209
801343	300x250	1183	133278	52	2	69.11	2011-11-15	2011-07-13	125
760936	728x90	1183	137571	44	0	69.12	2011-12-10	2011-03-01	284
748044	300x250	1	193243	34	1	69.25	2011-12-11	2011-03-01	285
789064	728x90	78	621045	67	0	69.28	2011-08-31	2011-03-01	183
789060	300x250	83	761362	47	0	69.32	2011-08-31	2011-03-10	174
802856	300x250	1183	176390	30	0	69.71	2011-12-11	2011-07-09	155
762781	728x90	87	144009	43	1	69.76	2011-12-11	2011-03-09	277
787696	160x600	1183	565454	41	0	69.82	2011-12-08	2011-03-17	266
794380	160x600	1183	204335	45	0	70.13	2011-12-07	2011-03-01	281
768027	728x90	1183	390934	25	0	70.17	2011-12-11	2011-03-01	285
771218	300x250	1183	109698	5	0	70.52	2011-12-11	2011-03-01	285
805027	728x90	1183	134773	4	1	70.69	2011-10-12	2011-07-13	91
788695	728x90	79	222424	95	0	70.84	2011-12-11	2011-03-31	255
806977	728x90	1183	156223	111	1	71.12	2011-12-11	2011-07-13	151
778815	300x250	1183	367013	59	0	71.12	2011-05-06	2011-03-01	66
793640	300x250	1183	140854	70	0	71.20	2011-12-11	2011-03-01	285
763096	728x90	79	99335	13	0	71.29	2011-12-11	2011-04-02	253
764213	300x250	375	178210	35	1	71.30	2011-11-10	2011-03-01	254
795513	468x60	1183	95469	14	0	71.44	2011-12-10	2011-07-13	150
769562	300x250	1183	71918	50	0	71.57	2011-12-11	2011-03-09	277
787694	728x90	65	288743	124	7	71.59	2011-12-08	2011-06-30	161
743168	728x90	79	46153	85	0	71.72	2011-09-26	2011-03-09	201
784590	160x600	1236	70661	5	1	71.73	2011-12-11	2011-03-01	285
797941	300x250	1183	260783	52	0	71.76	2011-12-08	2011-03-10	273
804831	728x90	87	218890	63	0	71.80	2011-12-11	2011-07-13	151
768921	160x600	1183	276344	97	0	71.84	2011-12-11	2011-03-01	285
782284	160x600	1183	32182	17	0	71.86	2011-12-11	2011-07-13	151
792065	300x250	87	128016	308	0	71.86	2011-06-05	2011-03-01	96
792996	728x90	1183	48909	0	2	72.01	2011-12-09	2011-07-14	148
793816	728x90	1183	252718	22	0	72.03	2011-12-08	2011-07-13	148
790850	728x90	1183	53734	20	1	72.16	2011-12-11	2011-03-09	277
773033	160x600	1183	1069472	35	1	72.18	2011-12-11	2011-03-01	285
756084	728x90	1183	22505	4	0	72.28	2011-12-11	2011-07-13	151
798717	300x250	1183	80549	5	3	72.35	2011-10-12	2011-03-01	225
777482	120x600	87	286878	59	0	72.47	2011-12-11	2011-03-02	284
792908	728x90	1183	285989	30	0	72.59	2011-10-29	2011-03-01	242
789149	728x90	377	402141	53	0	72.59	2011-12-11	2011-04-07	248
778655	300x250	82	1137773	57	0	72.72	2011-08-04	2011-03-01	156
754291	728x90	67	693670	64	0	72.82	2011-12-11	2011-03-01	285
806991	160x600	1183	108892	31	0	72.86	2011-11-09	2011-07-13	119
804847	300x250	1183	90690	41	3	73.23	2011-10-12	2011-07-13	91
777844	300x250	1183	122703	33	1	73.33	2011-12-11	2011-03-08	278
752966	728x90	1183	110523	66	2	73.37	2011-11-02	2011-03-08	239
770362	300x250	1183	142530	41	0	73.41	2011-10-07	2011-03-01	220
787693	300x250	68	1297371	255	0	73.71	2011-12-11	2011-05-17	208
802106	728x90	1183	1477253	50	1	73.75	2011-05-11	2011-05-03	8
792748	160x600	1183	265816	38	1	73.87	2011-12-11	2011-03-02	284
784895	120x600	1183	146066	66	0	73.91	2011-12-11	2011-03-02	284
776868	728x90	1183	189216	80	0	73.91	2011-12-11	2011-03-01	285
766627	160x600	1236	91956	30	0	74.10	2011-12-11	2011-03-01	285
804026	300x250	1183	213315	46	0	74.11	2011-12-11	2011-06-01	193
786479	728x90	1183	63816	19	1	74.21	2011-12-11	2011-07-13	151
792790	300x250	87	105523	10	1	74.59	2011-12-11	2011-03-01	285
798263	300x250	1183	94473	40	1	74.74	2011-11-22	2011-03-20	247
721127	468x60	1183	531935	195	0	74.80	2011-10-21	2011-04-03	201
775061	300x250	1183	242546	34	0	74.81	2011-08-09	2011-03-01	161
786033	160x600	1183	110837	24	0	74.87	2011-12-11	2011-03-01	285
765028	728x90	1183	163661	69	0	74.88	2011-10-11	2011-03-28	197
785871	300x250	1183	269683	14	0	74.92	2011-12-07	2011-04-02	249
780222	728x90	1183	116431	47	1	74.97	2011-12-11	2011-03-18	268
773874	728x90	1183	263031	57	2	75.04	2011-12-11	2011-03-03	283
779023	728x90	67	499490	23	0	75.29	2011-12-11	2011-03-01	285
789164	160x600	87	158453	49	0	75.58	2011-12-11	2011-03-17	269
775439	160x600	1183	109500	80	2	75.60	2011-12-09	2011-03-01	283
788371	300x250	1235	149538	50	0	75.66	2011-12-11	2011-05-07	218
787693	300x250	69	2136042	277	0	75.88	2011-12-11	2011-05-17	208
785188	300x250	1183	124507	88	2	75.94	2011-12-08	2011-03-01	282
796114	728x90	1183	124200	9	0	76.14	2011-12-11	2011-03-12	274
775446	300x250	1183	112235	66	0	76.16	2011-12-07	2011-04-02	249
770255	300x250	78	1690659	90	3	76.20	2011-08-31	2011-03-08	176
778734	300x250	87	129961	15	1	76.20	2011-12-08	2011-03-13	270
793891	160x600	1183	169703	29	1	76.24	2011-12-11	2011-03-01	285
761024	300x250	1183	136799	71	0	76.29	2011-12-11	2011-03-05	281
757224	728x90	87	91561	35	0	76.38	2011-12-11	2011-03-08	278
783207	728x90	1235	177997	298	3	76.40	2011-10-21	2011-03-09	226
743847	160x600	1183	268982	59	0	76.47	2011-11-15	2011-03-01	259
772869	728x90	87	118376	79	2	76.54	2011-12-11	2011-03-09	277
771986	728x90	1183	221855	129	4	76.63	2011-12-11	2011-03-09	277
773476	160x600	87	113357	6	1	76.76	2011-11-22	2011-03-01	266
807610	728x90	1183	197643	47	0	76.89	2011-11-30	2011-07-13	140
778653	160x600	84	1163349	162	0	76.90	2011-08-28	2011-03-12	169
785924	300x250	83	1409148	76	0	77.04	2011-08-29	2011-03-01	181
709830	728x90	1	118598	56	2	77.14	2011-09-22	2011-03-09	197
724089	160x600	1	124985	50	1	77.17	2011-12-10	2011-03-01	284
795237	728x90	81	1131537	80	0	77.20	2011-09-27	2011-03-10	201
792753	728x90	1183	172401	37	0	77.37	2011-09-12	2011-03-01	195
771346	300x250	1183	1186003	8	0	77.54	2011-12-11	2011-03-01	285
800426	300x250	87	189641	20	0	77.77	2011-12-11	2011-07-13	151
785018	300x250	1183	217994	9	0	77.82	2011-07-15	2011-03-01	136
792440	728x90	81	658286	51	0	77.82	2011-12-11	2011-04-06	249
805964	300x250	1183	122944	37	1	77.86	2011-12-11	2011-07-13	151
792646	300x250	87	394100	34	0	77.95	2011-06-30	2011-03-01	121
806174	728x90	1183	56541	7	0	78.13	2011-07-27	2011-07-13	14
792388	160x600	1183	87638	13	1	78.41	2011-12-11	2011-03-10	276
722926	160x600	1183	137579	285	0	78.43	2011-10-27	2011-03-01	240
797951	728x90	1183	151717	30	0	78.70	2011-12-08	2011-03-01	282
790391	300x250	379	2595400	68	1	78.70	2011-12-11	2011-05-07	218
735205	160x600	1183	127777	21	1	78.71	2011-12-11	2011-03-01	285
757550	728x90	1	66860	7	1	79.01	2011-12-11	2011-04-21	234
735793	300x250	1183	108715	25	0	79.03	2011-07-18	2011-03-01	139
802532	160x600	1183	210205	189	0	79.04	2011-12-11	2011-07-13	151
800628	300x250	87	108713	78	0	79.06	2011-08-23	2011-03-30	146
754291	728x90	66	604755	99	1	79.10	2011-12-10	2011-03-01	284
807628	160x600	87	90600	171	0	79.14	2011-12-11	2011-07-15	149
792868	300x250	1183	350016	381	3	79.19	2011-10-26	2011-03-01	239
783625	300x250	1183	101995	176	2	79.49	2011-12-11	2011-03-10	276
794329	160x600	87	119112	33	0	79.73	2011-10-26	2011-03-01	239
791181	728x90	1183	309184	45	1	79.91	2011-12-11	2011-03-03	283
770896	300x250	87	86858	19	0	80.00	2011-12-11	2011-03-01	285
779770	120x600	1183	89743	40	7	80.69	2011-12-11	2011-03-11	275
762303	160x600	1	124962	89	1	80.89	2011-05-31	2011-03-01	91
793818	300x250	87	310939	20	0	80.92	2011-09-28	2011-03-01	211
799016	160x600	87	102617	27	0	80.94	2011-12-11	2011-03-01	285
788052	160x600	1183	84998	61	0	80.97	2011-11-29	2011-03-01	273
773871	728x90	1235	245284	65	2	81.08	2011-10-13	2011-03-09	218
813535	300x250	1183	8303007	2384	12	81.30	2011-12-11	2011-10-06	66
786238	300x250	1183	159664	15	0	81.35	2011-12-11	2011-03-09	277
783260	468x60	1183	90111	35	0	81.38	2011-12-11	2011-03-03	283
761958	160x600	1	216642	31	0	81.44	2011-12-11	2011-03-01	285
735720	728x90	87	121653	15	1	81.52	2011-12-11	2011-03-12	274
781307	300x250	1183	79409	24	1	81.59	2011-12-07	2011-03-01	281
738213	160x600	1	98546	127	1	81.63	2011-09-18	2011-03-09	193
802258	300x250	1183	1791481	70	3	81.69	2011-12-11	2011-05-27	198
773472	300x250	1236	110175	59	2	81.72	2011-12-11	2011-03-09	277
798479	728x90	1183	1143299	105	0	81.83	2011-12-06	2011-03-01	280
786748	300x250	1183	106117	8	3	81.96	2011-10-07	2011-03-09	212
772178	300x250	87	65290	60	1	81.97	2011-12-11	2011-07-13	151
801924	728x90	1183	119209	21	0	82.12	2011-12-11	2011-07-13	151
796362	300x250	87	140291	3	1	82.30	2011-12-11	2011-03-09	277
786617	728x90	1183	85372	16	0	82.34	2011-12-11	2011-04-01	254
784949	728x90	1183	71460	18	0	82.43	2011-12-11	2011-03-09	277
784455	728x90	1183	168625	5178	0	82.47	2011-09-22	2011-03-10	196
681207	300x250	1	72800	100	0	82.50	2011-09-26	2011-03-07	203
752069	160x600	1183	180928	66	0	82.69	2011-12-11	2011-03-01	285
786842	728x90	1183	216469	114	1	82.74	2011-12-11	2011-03-27	259
708688	180x150	79	2483529	8	1	83.05	2011-08-19	2011-03-02	170
785024	160x600	1183	81487	7	0	83.13	2011-12-11	2011-03-01	285
804224	300x250	1183	199199	18	0	83.21	2011-12-11	2011-07-13	151
788489	728x90	1183	413920	133	1	83.23	2011-12-11	2011-03-01	285
747839	160x600	1	146299	94	0	83.28	2011-10-17	2011-03-01	230
743219	180x150	1183	122002	49	1	83.85	2011-12-11	2011-04-03	252
795174	160x600	87	196485	72	1	83.98	2011-09-26	2011-03-01	209
792835	728x90	376	159967	3	0	84.23	2011-12-11	2011-03-06	280
806996	728x90	1183	523407	61	0	84.27	2011-11-10	2011-07-02	131
794912	728x90	1183	287106	50	2	84.44	2011-09-21	2011-03-01	204
770255	300x250	84	2192270	53	1	84.54	2011-08-30	2011-03-01	182
793418	300x250	87	93384	33	1	85.16	2011-08-03	2011-07-13	21
789691	160x600	87	107463	118	1	85.18	2011-12-11	2011-03-05	281
739830	160x600	1183	264804	58	0	85.31	2011-12-06	2011-03-02	279
783623	728x90	1183	204256	921	0	85.41	2011-12-11	2011-03-01	285
779024	120x600	1183	166524	33	0	85.43	2011-05-23	2011-03-01	83
743177	728x90	1183	93227	24	0	85.63	2011-06-15	2011-05-22	24
807133	728x90	1236	108419	66	1	86.24	2011-12-11	2011-07-13	151
765470	300x250	1236	34281	6	0	86.24	2011-12-11	2011-03-12	274
759196	728x90	87	108509	11	1	86.57	2011-12-11	2011-03-09	277
807123	468x60	1183	620442	69	0	86.76	2011-11-03	2011-06-16	140
776029	160x600	1183	144855	132	2	86.86	2011-11-29	2011-03-01	273
793122	300x250	87	336859	213	6	87.06	2011-06-22	2011-03-01	113
795237	728x90	78	1994362	155	1	87.34	2011-09-17	2011-03-01	200
799553	468x60	84	877339	87	5	87.38	2011-12-11	2011-04-24	231
789059	160x600	82	468583	109	0	87.45	2011-09-22	2011-03-01	205
792426	728x90	1183	65487	32	1	87.48	2011-12-11	2011-03-09	277
775698	300x250	1183	144739	11	0	87.59	2011-11-05	2011-07-06	122
777351	468x60	1183	113536	13	0	87.72	2011-12-11	2011-03-01	285
796123	300x250	1183	130101	39	1	87.82	2011-12-11	2011-07-13	151
793822	300x250	87	152812	11	1	88.04	2011-12-11	2011-03-01	285
770255	300x250	83	2008409	89	0	88.52	2011-08-30	2011-03-01	182
793900	728x90	1183	156691	81	0	88.56	2011-12-11	2011-04-14	241
794335	160x600	1183	73053	46	3	88.57	2011-12-11	2011-03-09	277
721127	728x90	82	76402	72	0	88.75	2011-04-28	2011-03-01	58
787062	160x600	1183	445391	192	0	89.01	2011-11-15	2011-03-01	259
724783	728x90	1183	270115	122	0	89.30	2011-12-09	2011-03-06	278
775628	160x600	1183	85456	70	0	89.34	2011-12-02	2011-03-01	276
101030	468x60	66	377179	46	0	89.52	2011-12-08	2011-03-01	282
794425	160x600	87	230736	84	1	89.58	2011-12-11	2011-03-01	285
781004	300x250	1183	293232	65	0	89.63	2011-12-10	2011-03-01	284
785446	728x90	1183	120849	8	0	89.92	2011-12-11	2011-03-01	285
807935	300x250	1183	155361	74	0	90.08	2011-11-15	2011-07-13	125
770170	728x90	1183	283163	202	2	90.11	2011-12-11	2011-03-01	285
765392	160x600	1183	393943	70	0	90.16	2011-12-11	2011-03-02	284
768442	160x600	1236	69077	35	2	90.31	2011-12-11	2011-03-01	285
755653	728x90	1	66982	925	0	90.32	2011-12-11	2011-04-21	234
800332	160x600	1183	159786	168	11	90.35	2011-09-05	2011-03-19	170
801576	300x250	1183	300153	45	1	90.49	2011-12-11	2011-07-12	152
787697	300x250	65	245160	56	0	90.50	2011-12-11	2011-05-18	207
713909	300x250	1	114228	33	0	90.63	2011-08-17	2011-03-14	156
733796	160x600	1	92277	41	0	90.87	2011-12-11	2011-03-09	277
792437	728x90	82	396646	45	2	91.01	2011-12-06	2011-03-01	280
765591	300x250	87	147819	13	2	91.11	2011-12-11	2011-03-01	285
785404	160x600	87	174186	71	0	91.13	2011-08-02	2011-03-09	146
794037	728x90	83	1939523	121	0	91.45	2011-12-11	2011-03-01	285
802106	728x90	67	596419	28	0	91.47	2011-10-24	2011-05-16	161
777314	468x60	1183	161594	29	0	91.49	2011-12-11	2011-03-01	285
790717	160x600	1183	104644	86	0	91.50	2011-12-10	2011-04-18	236
783796	300x250	1183	322311	48	0	91.57	2011-12-11	2011-03-02	284
808324	160x600	1183	164649	40	0	92.05	2011-12-11	2011-07-13	151
777843	300x250	1183	200299	194	2	92.34	2011-12-09	2011-03-01	283
739719	160x600	1	256925	96	0	92.41	2011-12-11	2011-03-01	285
801962	160x600	1183	514957	2	1	92.44	2011-11-18	2011-06-26	145
804145	300x250	1183	46894	28	1	92.67	2011-12-11	2011-07-27	137
751798	160x600	1183	538605	121	0	92.91	2011-11-04	2011-03-01	248
801645	728x90	1183	97080	38	1	93.39	2011-12-11	2011-07-13	151
767175	728x90	84	241166	524	0	93.51	2011-12-11	2011-03-05	281
708095	468x60	1235	142254	13	0	93.71	2011-12-11	2011-07-13	151
774710	728x90	1183	100745	53	0	93.77	2011-12-11	2011-03-01	285
795337	468x60	1183	333678	115	15	93.82	2011-08-28	2011-07-01	58
784081	728x90	1183	601831	30	0	93.90	2011-12-05	2011-03-01	279
783622	300x250	1183	172374	162	3	94.05	2011-12-11	2011-03-09	277
784874	728x90	1183	63050	29	0	94.12	2011-12-11	2011-03-01	285
806978	160x600	1183	327545	166	1	94.14	2011-12-11	2011-07-13	151
793729	300x250	87	99340	213	0	94.19	2011-12-11	2011-03-01	285
767175	728x90	83	255893	1016	1	94.38	2011-12-11	2011-03-05	281
778258	728x90	1235	172396	28	2	94.99	2011-10-10	2011-03-01	223
749712	160x600	1	113546	46	1	95.02	2011-09-12	2011-04-02	163
781115	300x250	87	153839	7	0	95.03	2011-11-23	2011-03-01	267
794038	300x250	81	410003	9	0	95.16	2011-12-11	2011-03-01	285
795998	300x250	1183	181521	109	4	95.21	2011-09-10	2011-03-10	184
