san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
aigebi1amjul11	795237	728x90	83	56075	4	0	13.40	2011-08-31	2011-07-22	40	9
aigebi1amjul11	793683	160x600	1183	31292	23	0	13.43	2011-11-29	2011-07-15	137	8
aigebi1amjul11	798994	160x600	87	11975	14	0	13.44	2011-11-22	2011-07-18	127	4
aigebi1amjul11	797745	300x250	1183	28839	4	0	13.46	2011-11-29	2011-07-14	138	6
aigebi1amjul11	776491	728x90	1183	16668	1	0	13.46	2011-10-10	2011-07-20	82	4
aigebi1amjul11	791964	300x250	1183	46454	3	0	13.59	2011-09-13	2011-07-30	45	5
aigebi1amjul11	777270	728x90	1183	24472	5	0	13.67	2011-09-19	2011-07-19	62	6
aigebi1amjul11	795383	300x250	87	5769	1	0	13.67	2011-08-10	2011-07-18	23	2
aigebi1amjul11	792703	300x250	1183	22577	15	1	13.71	2011-11-08	2011-07-19	112	9
aigebi1amjul11	793824	160x600	1183	65933	9	0	13.71	2011-11-28	2011-10-10	49	3
aigebi1amjul11	793123	300x250	1183	71447	7	0	13.72	2011-11-30	2011-07-18	135	4
aigebi1amjul11	778572	300x250	1183	17697	8	0	13.72	2011-11-26	2011-08-08	110	2
aigebi1amjul11	761024	300x250	1183	20267	9	0	13.74	2011-09-03	2011-07-17	48	9
aigebi1amjul11	790992	728x90	1183	42899	35	1	13.76	2011-11-15	2011-08-04	103	8
aigebi1amjul11	804145	728x90	1183	12647	6	0	13.77	2011-08-10	2011-07-27	14	9
aigebi1amjul11	768594	728x90	1183	73438	11	0	13.79	2011-11-30	2011-07-14	139	5
aigebi1amjul11	806002	300x250	1183	24667	5	0	13.80	2011-10-06	2011-08-09	58	1
aigebi1amjul11	708650	728x90	1	24404	3	0	13.82	2011-10-21	2011-07-14	99	5
aigebi1amjul11	789650	728x90	87	19206	42	0	13.82	2011-10-27	2011-07-17	102	3
aigebi1amjul11	770828	300x250	87	9164	1	1	13.88	2011-11-22	2011-07-19	126	3
aigebi1amjul11	794750	728x90	1183	34782	3	0	13.90	2011-11-29	2011-07-15	137	5
aigebi1amjul11	772869	728x90	87	17463	11	0	13.91	2011-11-29	2011-07-15	137	4
aigebi1amjul11	763924	300x250	69	36627	28	0	13.95	2011-09-25	2011-07-14	73	6
aigebi1amjul11	798475	300x250	236	100027	1	0	13.98	2011-11-29	2011-07-14	138	6
aigebi1amjul11	792440	728x90	83	89870	4	0	13.99	2011-11-30	2011-07-17	136	8
aigebi1amjul11	802809	728x90	1183	31813	6	2	13.99	2011-11-29	2011-08-08	113	3
aigebi1amjul11	747022	160x600	1183	14616	1	0	14.01	2011-11-29	2011-07-26	126	4
aigebi1amjul11	708752	728x90	1183	49337	10	0	14.01	2011-11-29	2011-07-18	134	3
aigebi1amjul11	768580	300x250	1183	14210	7	0	14.07	2011-10-05	2011-10-05	0	1
aigebi1amjul11	786689	160x600	1183	30328	34	0	14.09	2011-11-28	2011-07-14	137	7
aigebi1amjul11	807961	160x600	1183	28013	24	0	14.13	2011-10-31	2011-07-14	109	5
aigebi1amjul11	793629	300x250	1235	17490	7	0	14.14	2011-10-05	2011-08-08	58	2
aigebi1amjul11	804856	728x90	1183	26959	19	0	14.15	2011-11-29	2011-07-19	133	5
aigebi1amjul11	793239	300x250	1183	21533	0	0	14.16	2011-11-26	2011-08-04	114	2
aigebi1amjul11	777236	728x90	1183	27499	4	0	14.18	2011-11-29	2011-07-16	136	6
aigebi1amjul11	778823	728x90	1183	53906	8	0	14.18	2011-11-21	2011-07-18	126	3
aigebi1amjul11	772865	300x250	87	14737	8	0	14.24	2011-10-05	2011-07-18	79	3
aigebi1amjul11	740906	728x90	1183	54151	1	0	14.25	2011-11-29	2011-07-18	134	8
aigebi1amjul11	793832	160x600	87	24960	11	0	14.37	2011-11-29	2011-07-18	134	6
aigebi1amjul11	789858	300x250	87	18679	3	0	14.39	2011-11-25	2011-07-19	129	4
aigebi1amjul11	756973	160x600	1	27345	2	0	14.40	2011-11-28	2011-07-19	132	6
aigebi1amjul11	769563	160x600	1183	22882	9	0	14.44	2011-11-29	2011-07-17	135	5
aigebi1amjul11	779338	300x250	1235	22663	8	0	14.46	2011-11-06	2011-07-19	110	3
aigebi1amjul11	807602	160x600	1183	20665	0	0	14.46	2011-11-28	2011-08-04	116	2
aigebi1amjul11	799149	160x600	1183	41663	42	0	14.49	2011-11-28	2011-07-17	134	7
aigebi1amjul11	782448	300x250	1183	22086	2	0	14.50	2011-11-28	2011-08-04	116	1
aigebi1amjul11	740905	728x90	1	52713	4	0	14.53	2011-11-29	2011-08-02	119	4
aigebi1amjul11	706777	728x90	1183	28451	1	0	14.61	2011-11-29	2011-07-15	137	5
aigebi1amjul11	796857	160x600	87	19839	14	0	14.68	2011-11-29	2011-07-16	136	5
aigebi1amjul11	789149	728x90	376	42187	7	0	14.70	2011-11-28	2011-07-14	137	3
aigebi1amjul11	730462	728x90	1	23792	3	0	14.78	2011-11-29	2011-07-14	138	8
aigebi1amjul11	757249	300x250	82	8641	57	0	14.80	2011-11-22	2011-08-09	105	2
aigebi1amjul11	770259	728x90	78	135988	11	1	14.84	2011-09-21	2011-07-14	69	9
aigebi1amjul11	768905	300x250	1183	19225	2	0	14.85	2011-08-10	2011-07-29	12	2
aigebi1amjul11	776599	728x90	1183	28993	3	0	14.89	2011-11-29	2011-07-14	138	4
aigebi1amjul11	779405	300x250	1183	29876	5	0	14.89	2011-09-03	2011-08-02	32	3
aigebi1amjul11	693908	160x600	1183	49814	31	0	14.92	2011-11-29	2011-07-19	133	4
aigebi1amjul11	743384	728x90	1183	14925	1	0	14.92	2011-10-05	2011-07-19	78	3
aigebi1amjul11	787693	300x250	67	101554	8	0	14.98	2011-11-29	2011-07-16	136	9
aigebi1amjul11	777841	728x90	1183	18390	26	0	15.04	2011-11-17	2011-07-15	125	3
aigebi1amjul11	789041	728x90	1183	19275	0	0	15.07	2011-10-08	2011-07-14	86	9
aigebi1amjul11	785187	728x90	1183	17540	21	0	15.13	2011-11-20	2011-07-19	124	3
aigebi1amjul11	779023	728x90	66	87766	6	0	15.25	2011-11-29	2011-07-15	137	8
aigebi1amjul11	783621	160x600	1183	27562	47	0	15.27	2011-11-29	2011-07-14	138	8
aigebi1amjul11	788142	160x600	1183	31578	6	1	15.32	2011-11-10	2011-07-14	119	8
aigebi1amjul11	785446	728x90	1183	22992	2	0	15.33	2011-10-10	2011-07-18	84	9
aigebi1amjul11	773770	728x90	1183	46016	8	0	15.34	2011-11-29	2011-07-19	133	3
aigebi1amjul11	789059	160x600	78	52738	19	0	15.35	2011-09-01	2011-07-14	49	4
aigebi1amjul11	777288	300x250	1183	28528	15	0	15.38	2011-11-29	2011-07-20	132	4
aigebi1amjul11	790293	300x250	1183	11501	1	0	15.41	2011-08-09	2011-08-04	5	1
aigebi1amjul11	807797	160x600	1183	37222	27	0	15.43	2011-10-31	2011-07-14	109	9
aigebi1amjul11	779232	120x600	1183	30526	8	0	15.44	2011-11-28	2011-07-27	124	1
aigebi1amjul11	794745	728x90	87	27304	4	0	15.48	2011-11-29	2011-07-15	137	5
aigebi1amjul11	796922	728x90	1183	42540	9	1	15.49	2011-11-29	2011-07-19	133	5
aigebi1amjul11	793377	300x250	1183	27593	2	0	15.50	2011-11-28	2011-07-15	136	5
aigebi1amjul11	776900	160x600	1183	23281	10	1	15.50	2011-11-29	2011-07-19	133	6
aigebi1amjul11	785925	728x90	82	48727	5	0	15.53	2011-09-23	2011-07-19	66	5
aigebi1amjul11	803609	728x90	1183	25395	19	0	15.54	2011-11-29	2011-07-19	133	3
aigebi1amjul11	754086	728x90	1183	42955	25	0	15.66	2011-11-28	2011-07-18	133	4
aigebi1amjul11	782059	300x250	1183	36967	37	0	15.68	2011-11-26	2011-07-18	131	9
aigebi1amjul11	786123	160x600	1183	24983	16	0	15.69	2011-11-29	2011-07-14	138	9
aigebi1amjul11	787694	728x90	66	68647	17	0	15.69	2011-11-29	2011-07-31	121	8
aigebi1amjul11	799018	728x90	87	22384	2	0	15.70	2011-11-29	2011-07-14	138	4
aigebi1amjul11	783622	300x250	1183	27935	20	1	15.75	2011-11-28	2011-07-18	133	4
aigebi1amjul11	785158	728x90	1183	17761	1	1	15.77	2011-11-17	2011-07-14	126	4
aigebi1amjul11	776896	728x90	1183	25251	6	0	15.83	2011-11-29	2011-07-19	133	5
aigebi1amjul11	806806	300x250	87	23604	4	2	15.83	2011-09-27	2011-07-19	70	9
aigebi1amjul11	721569	300x250	84	19040	96	0	15.89	2011-11-15	2011-08-02	105	5
aigebi1amjul11	801344	728x90	1183	28885	10	0	15.90	2011-10-05	2011-07-15	82	9
aigebi1amjul11	801876	300x250	1183	27604	6	0	15.94	2011-09-27	2011-07-19	70	8
aigebi1amjul11	763097	728x90	79	20548	2	0	15.96	2011-11-29	2011-07-19	133	4
aigebi1amjul11	714055	728x90	1235	118933	4	0	15.97	2011-10-21	2011-08-18	64	8
aigebi1amjul11	755097	300x250	1183	83063	3	0	16.01	2011-11-29	2011-07-14	138	8
aigebi1amjul11	804045	120x600	1183	61203	19	0	16.05	2011-10-26	2011-07-27	91	1
aigebi1amjul11	798019	300x250	1183	32639	3	0	16.10	2011-11-29	2011-07-14	138	6
aigebi1amjul11	769034	160x600	1183	30077	22	0	16.10	2011-09-02	2011-07-14	50	5
aigebi1amjul11	805151	160x600	1183	285635	70	0	16.18	2011-10-24	2011-07-19	97	9
aigebi1amjul11	774043	728x90	1183	16599	6	0	16.21	2011-08-09	2011-07-14	26	4
aigebi1amjul11	794916	300x250	82	83294	22	0	16.22	2011-11-23	2011-07-19	127	3
aigebi1amjul11	788694	300x250	78	105087	433	0	16.31	2011-11-30	2011-07-19	134	9
aigebi1amjul11	790997	160x600	1235	27041	13	0	16.32	2011-11-29	2011-07-18	134	6
aigebi1amjul11	755100	300x250	1	21740	14	0	16.33	2011-11-15	2011-07-18	120	3
aigebi1amjul11	782850	728x90	87	15275	5	0	16.33	2011-10-05	2011-07-15	82	5
aigebi1amjul11	777227	300x250	1183	17779	4	0	16.44	2011-11-26	2011-07-15	134	9
aigebi1amjul11	775626	300x250	1183	8190	6	0	16.48	2011-09-23	2011-07-30	55	9
aigebi1amjul11	779907	160x600	1183	28186	17	0	16.50	2011-11-20	2011-08-10	102	2
aigebi1amjul11	793923	728x90	1183	37070	0	0	16.54	2011-10-06	2011-07-14	84	8
aigebi1amjul11	735534	160x600	1	29331	15	0	16.59	2011-11-29	2011-07-14	138	6
aigebi1amjul11	762911	728x90	1183	29816	5	0	16.61	2011-11-29	2011-07-19	133	5
aigebi1amjul11	216403	468x60	1	74576	3	0	16.66	2011-11-29	2011-08-08	113	1
aigebi1amjul11	793921	160x600	1183	33446	5	0	16.68	2011-09-05	2011-07-14	53	8
aigebi1amjul11	789633	300x250	1183	22714	1	0	16.68	2011-10-06	2011-07-14	84	5
aigebi1amjul11	804399	728x90	1183	25082	11	0	16.68	2011-09-06	2011-07-14	54	7
aigebi1amjul11	793764	300x250	87	23823	2	0	16.71	2011-09-25	2011-07-19	68	9
aigebi1amjul11	780525	160x600	1183	56037	17	0	16.72	2011-11-29	2011-07-19	133	8
aigebi1amjul11	790991	300x250	1183	22950	8	0	16.72	2011-10-05	2011-07-19	78	9
aigebi1amjul11	737546	300x250	1183	13771	1	0	16.78	2011-11-29	2011-07-14	138	4
aigebi1amjul11	783646	300x250	87	25353	5	0	16.78	2011-11-26	2011-07-17	132	3
aigebi1amjul11	789759	160x600	1183	19167	3	0	16.79	2011-11-29	2011-08-02	119	2
aigebi1amjul11	739855	300x250	1	18518	17	0	16.79	2011-08-10	2011-08-01	9	2
aigebi1amjul11	789110	300x250	79	22553	3	0	16.82	2011-08-14	2011-07-27	18	3
aigebi1amjul11	767019	160x600	87	29539	10	0	16.85	2011-11-29	2011-07-18	134	5
aigebi1amjul11	777449	728x90	1183	40760	9	0	16.87	2011-10-06	2011-07-19	79	3
aigebi1amjul11	789956	728x90	1183	43359	9	0	16.90	2011-11-29	2011-07-19	133	4
aigebi1amjul11	781306	728x90	1183	23873	16	0	16.92	2011-11-29	2011-07-15	137	3
aigebi1amjul11	777718	160x600	87	23845	0	0	16.97	2011-11-29	2011-07-19	133	4
aigebi1amjul11	756439	300x250	1183	23382	14	0	16.99	2011-08-15	2011-07-14	32	5
aigebi1amjul11	785970	234x60	1183	264048	0	0	16.99	2011-11-30	2011-10-03	58	1
aigebi1amjul11	785546	728x90	83	64462	6	1	17.00	2011-08-23	2011-07-14	40	8
aigebi1amjul11	789061	728x90	83	71569	5	0	17.03	2011-08-17	2011-07-19	29	4
aigebi1amjul11	694157	300x250	1	34694	7	0	17.08	2011-11-28	2011-07-18	133	5
aigebi1amjul11	775624	728x90	1183	22714	16	0	17.08	2011-11-29	2011-07-19	133	3
aigebi1amjul11	796304	300x250	1183	11854	1	0	17.11	2011-10-05	2011-07-17	80	3
aigebi1amjul11	764271	728x90	84	36912	8	0	17.13	2011-08-15	2011-07-14	32	3
aigebi1amjul11	801020	728x90	1183	51177	18	0	17.13	2011-08-14	2011-07-17	28	9
aigebi1amjul11	797700	728x90	1183	26686	7	0	17.15	2011-08-16	2011-07-19	28	3
aigebi1amjul11	781988	728x90	1183	15894	3	1	17.15	2011-11-17	2011-08-09	100	2
aigebi1amjul11	773214	728x90	87	25993	10	1	17.17	2011-10-26	2011-07-19	99	9
aigebi1amjul11	793501	160x600	87	44030	11	0	17.19	2011-11-29	2011-07-19	133	9
aigebi1amjul11	806226	728x90	1183	45640	46	0	17.26	2011-09-12	2011-08-14	29	3
aigebi1amjul11	763079	728x90	66	22574	39	0	17.28	2011-11-25	2011-07-30	118	3
aigebi1amjul11	806224	160x600	1183	38376	24	0	17.37	2011-09-21	2011-08-14	38	4
aigebi1amjul11	794916	300x250	84	71724	4	1	17.38	2011-11-22	2011-07-19	126	5
aigebi1amjul11	779729	160x600	87	22162	19	0	17.41	2011-11-22	2011-07-19	126	5
aigebi1amjul11	788145	728x90	1183	30956	17	2	17.43	2011-10-06	2011-07-19	79	5
aigebi1amjul11	775380	300x250	1183	46649	6	1	17.45	2011-11-29	2011-07-18	134	4
aigebi1amjul11	798530	300x250	1183	52105	4	0	17.46	2011-10-26	2011-10-05	21	1
aigebi1amjul11	790325	728x90	1183	10248	6	0	17.47	2011-08-10	2011-07-19	22	3
aigebi1amjul11	802011	728x90	1183	50539	22	0	17.47	2011-09-22	2011-07-14	70	5
aigebi1amjul11	770259	728x90	81	52007	3	0	17.47	2011-09-27	2011-07-19	70	8
aigebi1amjul11	781874	300x250	87	28431	20	0	17.50	2011-11-29	2011-07-19	133	3
aigebi1amjul11	777342	300x250	1183	35761	10	0	17.51	2011-11-29	2011-07-17	135	5
aigebi1amjul11	805852	728x90	1183	47542	6	0	17.54	2011-11-29	2011-07-19	133	4
aigebi1amjul11	753271	160x600	1183	27524	3	0	17.58	2011-11-29	2011-07-14	138	6
aigebi1amjul11	792399	728x90	1183	84822	3	0	17.59	2011-11-27	2011-07-14	136	5
aigebi1amjul11	755603	160x600	1	14510	15	0	17.66	2011-10-05	2011-07-19	78	2
aigebi1amjul11	775723	728x90	1183	23805	9	0	17.67	2011-11-29	2011-07-14	138	8
aigebi1amjul11	780177	300x250	87	7841	0	0	17.67	2011-08-10	2011-07-14	27	2
aigebi1amjul11	789061	728x90	78	28890	8	0	17.67	2011-09-21	2011-07-14	69	5
aigebi1amjul11	782313	160x600	1183	12718	8	0	17.81	2011-11-29	2011-07-18	134	4
aigebi1amjul11	778654	300x250	78	41471	9	0	17.82	2011-08-15	2011-07-14	32	5
aigebi1amjul11	794869	728x90	1235	29808	8	0	17.97	2011-10-05	2011-07-14	83	5
aigebi1amjul11	789059	160x600	82	110348	20	0	18.01	2011-09-18	2011-07-21	59	7
aigebi1amjul11	803807	300x250	1183	36025	63	1	18.01	2011-11-29	2011-07-26	126	4
aigebi1amjul11	778220	300x250	87	20910	10	0	18.03	2011-10-05	2011-07-17	80	3
aigebi1amjul11	792033	300x250	1183	19388	3	0	18.04	2011-08-31	2011-07-18	44	5
aigebi1amjul11	756975	160x600	1183	104132	33	0	18.05	2011-11-29	2011-07-20	132	9
aigebi1amjul11	787731	300x250	1183	44591	14	0	18.07	2011-11-29	2011-07-14	138	4
aigebi1amjul11	785546	728x90	78	38143	5	0	18.07	2011-09-27	2011-07-14	75	8
aigebi1amjul11	806994	160x600	1183	75600	13	0	18.08	2011-11-09	2011-07-20	112	9
aigebi1amjul11	795126	300x250	87	15130	1	1	18.08	2011-08-24	2011-07-19	36	2
aigebi1amjul11	78848	468x60	1	70454	12	0	18.12	2011-11-05	2011-08-04	93	1
aigebi1amjul11	763924	300x250	67	54145	54	0	18.13	2011-11-08	2011-07-19	112	4
aigebi1amjul11	803985	728x90	1183	13582	2	0	18.13	2011-10-05	2011-07-27	70	2
aigebi1amjul11	759584	160x600	1183	54854	5	0	18.24	2011-11-30	2011-07-18	135	5
aigebi1amjul11	792442	300x250	85	3556800	55	1	18.27	2011-11-21	2011-07-14	130	9
aigebi1amjul11	764213	300x250	376	40564	6	0	18.31	2011-11-15	2011-07-18	120	6
aigebi1amjul11	783297	300x250	87	24108	3	1	18.32	2011-11-27	2011-07-18	132	4
aigebi1amjul11	773871	728x90	1235	39158	7	2	18.34	2011-10-11	2011-07-14	89	8
aigebi1amjul11	738212	300x250	1	8747	8	0	18.36	2011-11-20	2011-07-19	124	3
aigebi1amjul11	772006	300x250	1183	36950	1	0	18.37	2011-11-29	2011-07-14	138	5
aigebi1amjul11	774374	728x90	1183	18173	8	1	18.39	2011-10-05	2011-07-19	78	2
aigebi1amjul11	795190	300x250	1183	25135	4	0	18.40	2011-11-26	2011-07-19	130	2
aigebi1amjul11	787665	728x90	1183	33698	20	0	18.44	2011-11-29	2011-07-20	132	3
aigebi1amjul11	779038	300x250	1183	37760	2	0	18.45	2011-11-29	2011-07-18	134	5
aigebi1amjul11	757224	728x90	87	15603	8	0	18.46	2011-10-05	2011-07-19	78	2
aigebi1amjul11	708688	180x150	81	70965	0	0	18.46	2011-11-29	2011-07-27	125	1
aigebi1amjul11	795170	300x250	87	28426	4	0	18.47	2011-09-18	2011-07-19	61	9
aigebi1amjul11	776607	300x250	1183	24228	16	0	18.53	2011-11-10	2011-07-18	115	9
aigebi1amjul11	777329	468x60	1183	32640	6	0	18.58	2011-11-29	2011-08-08	113	1
aigebi1amjul11	805722	300x250	1183	10416	3	0	18.61	2011-11-23	2011-10-19	35	1
aigebi1amjul11	725952	728x90	65	29321	78	0	18.89	2011-11-29	2011-08-04	117	4
aigebi1amjul11	778462	728x90	1183	28743	3	0	18.90	2011-11-29	2011-07-14	138	7
aigebi1amjul11	793649	300x250	1183	23656	17	0	18.91	2011-08-05	2011-07-24	12	2
aigebi1amjul11	807787	728x90	1183	296711	33	3	18.93	2011-09-27	2011-07-19	70	8
aigebi1amjul11	798010	300x250	1183	112616	16	3	18.95	2011-11-30	2011-07-14	139	9
aigebi1amjul11	784718	120x600	87	39872	17	4	18.96	2011-09-06	2011-08-09	28	1
aigebi1amjul11	775160	728x90	1183	24189	0	0	19.02	2011-11-28	2011-07-19	132	4
aigebi1amjul11	790225	728x90	1183	15497	9	0	19.22	2011-11-29	2011-08-22	99	3
aigebi1amjul11	779019	468x60	1183	47448	4	0	19.24	2011-11-10	2011-08-05	97	1
aigebi1amjul11	775447	300x250	1183	5874	3	0	19.29	2011-08-02	2011-07-17	16	2
aigebi1amjul11	794062	728x90	1183	36717	18	0	19.31	2011-11-29	2011-07-19	133	8
aigebi1amjul11	780336	728x90	1183	19667	2	0	19.33	2011-11-17	2011-07-20	120	9
aigebi1amjul11	806003	728x90	1183	58020	15	1	19.34	2011-10-06	2011-08-04	63	8
aigebi1amjul11	798022	728x90	1183	47082	9	0	19.51	2011-11-29	2011-07-19	133	4
aigebi1amjul11	765344	728x90	1183	14666	27	2	19.67	2011-09-27	2011-07-19	70	9
aigebi1amjul11	101030	468x60	66	61173	12	0	19.69	2011-11-06	2011-08-04	94	1
aigebi1amjul11	766682	728x90	87	17014	0	0	19.73	2011-10-09	2011-07-14	87	5
aigebi1amjul11	796299	120x600	87	26005	8	0	19.73	2011-11-28	2011-07-27	124	1
aigebi1amjul11	790723	728x90	1183	68310	4	0	19.79	2011-09-25	2011-07-19	68	8
aigebi1amjul11	771331	120x600	1235	45752	7	1	19.81	2011-11-30	2011-07-27	126	1
aigebi1amjul11	784630	160x600	1183	68615	10	0	19.86	2011-11-30	2011-07-30	123	9
aigebi1amjul11	762230	300x250	1183	63162	11	0	19.92	2011-11-29	2011-07-18	134	6
aigebi1amjul11	802459	120x600	1183	58398	6	0	19.93	2011-11-23	2011-07-27	119	1
aigebi1amjul11	770897	728x90	87	20255	1	0	19.94	2011-11-29	2011-07-19	133	3
aigebi1amjul11	804126	728x90	1183	33672	9	0	19.97	2011-08-15	2011-07-31	15	2
aigebi1amjul11	805031	300x250	1183	31707	1	1	20.00	2011-08-01	2011-07-30	2	1
aigebi1amjul11	772246	120x600	87	47415	63	0	20.03	2011-11-29	2011-07-27	125	1
aigebi1amjul11	767175	728x90	84	34715	49	0	20.04	2011-11-15	2011-07-18	120	3
aigebi1amjul11	759662	728x90	1183	21281	9	0	20.12	2011-08-11	2011-07-19	23	3
aigebi1amjul11	783623	728x90	1183	35871	111	0	20.23	2011-11-29	2011-07-14	138	8
aigebi1amjul11	789954	300x250	1183	73276	19	0	20.31	2011-11-29	2011-07-19	133	7
aigebi1amjul11	740904	300x250	1	63352	16	0	20.36	2011-11-29	2011-07-15	137	6
aigebi1amjul11	753281	300x250	65	32857	3	1	20.41	2011-11-29	2011-07-19	133	4
aigebi1amjul11	792132	728x90	1183	30020	16	0	20.44	2011-10-10	2011-07-19	83	4
aigebi1amjul11	798072	160x600	1183	52906	154	0	20.44	2011-11-29	2011-08-05	116	9
aigebi1amjul11	807612	300x250	1183	73454	22	0	20.50	2011-09-20	2011-08-04	47	9
aigebi1amjul11	787660	300x250	87	23782	10	1	20.58	2011-10-25	2011-07-29	88	2
aigebi1amjul11	803004	300x250	1183	28603	12	1	20.62	2011-11-26	2011-08-04	114	3
aigebi1amjul11	805688	728x90	1183	25561	8	0	20.70	2011-11-29	2011-11-26	3	1
aigebi1amjul11	772019	300x250	87	24648	7	0	20.75	2011-10-05	2011-08-09	57	2
aigebi1amjul11	793922	300x250	1183	67153	9	0	20.78	2011-09-05	2011-07-14	53	8
aigebi1amjul11	781078	300x250	87	23306	7	0	20.78	2011-10-05	2011-07-18	79	3
aigebi1amjul11	769033	160x600	1235	28351	25	0	20.78	2011-08-10	2011-07-15	26	4
aigebi1amjul11	760964	160x600	87	13950	5	0	20.86	2011-11-29	2011-08-10	111	3
aigebi1amjul11	764374	300x250	1183	93017	12	0	20.87	2011-11-28	2011-07-18	133	8
aigebi1amjul11	770459	300x250	1183	45343	21	0	20.88	2011-11-29	2011-07-29	123	3
aigebi1amjul11	752686	120x600	87	35002	4	0	20.90	2011-10-29	2011-08-09	81	1
aigebi1amjul11	758813	728x90	1	72202	6	0	20.90	2011-11-28	2011-07-31	120	4
aigebi1amjul11	793236	728x90	1183	48925	15	1	20.93	2011-11-29	2011-07-14	138	7
aigebi1amjul11	798762	160x600	87	27515	12	0	20.95	2011-08-01	2011-07-19	13	3
aigebi1amjul11	708095	468x60	1235	32106	0	0	21.01	2011-11-22	2011-08-27	87	1
aigebi1amjul11	794038	300x250	83	154898	2	0	21.05	2011-11-29	2011-07-14	138	9
aigebi1amjul11	799268	300x250	87	43712	5	0	21.05	2011-11-03	2011-07-19	107	4
aigebi1amjul11	777349	300x250	1183	50046	14	0	21.09	2011-11-29	2011-07-18	134	6
aigebi1amjul11	787126	728x90	1183	32941	29	0	21.09	2011-11-29	2011-07-14	138	8
aigebi1amjul11	773485	160x600	1183	32967	7	0	21.14	2011-11-29	2011-07-14	138	7
aigebi1amjul11	789060	300x250	83	79395	8	0	21.22	2011-08-23	2011-07-18	36	4
aigebi1amjul11	801767	728x90	1183	35316	51	2	21.23	2011-11-29	2011-08-02	119	3
aigebi1amjul11	747839	160x600	1	40309	21	0	21.27	2011-10-17	2011-07-14	95	9
aigebi1amjul11	787377	728x90	1183	26501	22	1	21.28	2011-10-10	2011-07-18	84	8
aigebi1amjul11	740555	728x90	1183	29456	11	0	21.30	2011-09-05	2011-07-19	48	5
aigebi1amjul11	788610	728x90	87	37052	15	0	21.36	2011-11-29	2011-07-19	133	5
aigebi1amjul11	775625	160x600	1183	28320	30	0	21.38	2011-11-29	2011-07-19	133	6
aigebi1amjul11	757249	300x250	81	12556	173	3	21.39	2011-11-23	2011-08-02	113	3
aigebi1amjul11	746368	728x90	1183	32637	7	0	21.40	2011-11-29	2011-07-19	133	9
aigebi1amjul11	778734	300x250	87	21089	1	0	21.41	2011-11-26	2011-07-14	135	9
aigebi1amjul11	772040	728x90	1183	32216	14	0	21.42	2011-11-29	2011-07-15	137	4
aigebi1amjul11	790586	300x250	1183	4013946	115	2	21.52	2011-11-30	2011-07-14	139	9
aigebi1amjul11	800556	300x250	1183	61454	81	1	21.62	2011-09-21	2011-07-20	63	5
aigebi1amjul11	799741	160x600	87	22492	3	0	21.63	2011-11-29	2011-07-19	133	5
aigebi1amjul11	796305	728x90	1183	21492	0	0	21.72	2011-10-05	2011-07-15	82	5
aigebi1amjul11	798267	160x600	87	38559	28	0	21.78	2011-09-02	2011-07-17	47	5
aigebi1amjul11	760446	728x90	1183	80743	12	0	21.83	2011-11-29	2011-07-14	138	4
aigebi1amjul11	786570	300x250	1183	20649	19	0	21.90	2011-09-03	2011-07-19	46	4
aigebi1amjul11	785925	728x90	78	47111	7	0	21.91	2011-09-26	2011-07-14	74	8
aigebi1amjul11	792867	300x250	1235	40834	14	0	21.95	2011-11-28	2011-08-09	111	3
aigebi1amjul11	807532	160x600	87	50543	49	0	22.11	2011-11-29	2011-07-14	138	7
aigebi1amjul11	773034	300x250	1183	191375	3	0	22.12	2011-11-30	2011-07-14	139	10
aigebi1amjul11	768027	728x90	1183	54631	9	0	22.13	2011-11-29	2011-07-14	138	4
aigebi1amjul11	797764	160x600	87	82572	49	0	22.21	2011-08-24	2011-07-27	28	4
aigebi1amjul11	799266	300x250	87	28391	6	0	22.23	2011-08-13	2011-08-04	9	2
aigebi1amjul11	770255	300x250	78	91739	7	1	22.36	2011-08-24	2011-07-19	36	5
aigebi1amjul11	775502	300x250	1183	40714	15	0	22.39	2011-11-29	2011-07-19	133	5
aigebi1amjul11	802342	300x250	87	15550	3	0	22.45	2011-08-10	2011-07-19	22	3
aigebi1amjul11	807964	160x600	1183	56889	32	1	22.52	2011-10-31	2011-07-14	109	6
aigebi1amjul11	787853	728x90	1183	47310	2	0	22.52	2011-11-29	2011-07-14	138	8
aigebi1amjul11	797947	300x250	1183	56488	7	0	22.53	2011-11-29	2011-07-19	133	3
aigebi1amjul11	792749	300x250	1183	69006	11	0	22.58	2011-11-30	2011-07-18	135	4
aigebi1amjul11	770043	300x250	87	28871	2	0	22.63	2011-09-06	2011-07-19	49	5
aigebi1amjul11	781004	300x250	1183	64391	8	0	22.66	2011-11-29	2011-07-14	138	7
aigebi1amjul11	770174	160x600	1183	69486	9	0	22.67	2011-11-29	2011-07-17	135	8
aigebi1amjul11	776571	160x600	1183	43441	22	0	22.69	2011-11-29	2011-07-14	138	8
aigebi1amjul11	681207	300x250	1	19775	14	0	22.72	2011-09-25	2011-07-18	69	9
aigebi1amjul11	806518	300x250	1183	36151	10	0	22.77	2011-10-10	2011-08-04	67	3
aigebi1amjul11	767886	728x90	1183	49031	0	0	22.82	2011-11-29	2011-07-19	133	8
